,age,anagrams1,anagrams2,anagrams3,anagrams4,backcount1,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,backcount10,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,highpower,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,pate_01,pate_02,pate_03,pate_04,pate_05,selfesteem_01,stress_01,stress_02,stress_03,stress_04
2849,18,,,,,357.0,330,354,351,348,345,342,339,336,333,1.0,2.0,6.0,5.0,6.0,7.0,5.0,4.0,7.0,4.0,6.0,3.0,3.0,4.0,4.0,1,,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,5.0,4.0,3.0,4.0
2850,18,party,fatal,,,357.0,330,354,351,348,345,342,339,336,333,7.0,2.0,7.0,6.0,6.0,1.0,7.0,2.0,3.0,5.0,6.0,4.0,5.0,4.0,6.0,1,,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0
2851,18,party,fatal,,,357.0,330,354,351,348,345,342,339,336,333,5.0,5.0,7.0,5.0,5.0,3.0,6.0,4.0,6.0,7.0,9.0,5.0,7.0,4.0,6.0,1,"I cannot remember a specific experience of power, but sometimes my boyfriend will want me something from me and I am in a position of power.  It feels good to have control over something.  Also it feels very comforting because you can be certain of an outcome.",3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0
2852,19,party,,n,ceola,357.0,330,354,351,348,345,342,339,336,333,7.0,1.0,5.0,1.0,6.0,1.0,5.0,3.0,6.0,1.0,7.0,8.0,8.0,6.0,6.0,2,When I'm in a wrestling match against someone I'm beating I feel in control. I know what they are going to do before they do it. I feel superior and also relaxed because I know how the situation is going to play out.,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,7.0,3.0,4.0,4.0,2.0
2853,18,,,,,357.0,330,354,351,348,345,342,339,336,333,4.0,6.0,6.0,1.0,7.0,2.0,4.0,1.0,7.0,4.0,8.0,7.0,6.0,7.0,7.0,2,"i was a coach for a soccer team. I was able to control or influence how each player played and how they were able to learn based off of what i thought them.  It felt good because I was able to pass down what i knew.  The feeling to impart knowledge onto another being is a good one. Furthermore, being the coach I was able to make decisions that affected the happiness of the players by deciding who would get to play and not play based off of their performance. It was difficult at times, but overall it was a rewarding experience for myself and the players",3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,6.0,1.0,5.0,4.0,1.0
2854,20,party,,,,357.0,330,354,351,348,345,342,339,336,333,2.0,1.0,6.0,6.0,6.0,7.0,6.0,1.0,6.0,2.0,8.0,7.0,7.0,8.0,7.0,1,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,6.0,3.0,3.0,3.0,2.0
2855,18,,,,,357.0,330,354,351,348,345,342,339,336,333,1.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,2.0,2.0,6.0,5.0,5.0,6.0,5.0,1,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,6.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,5.0
2856,18,party,,,,357.0,330,354,351,348,345,342,339,336,333,7.0,4.0,3.0,3.0,7.0,1.0,7.0,6.0,5.0,4.0,7.0,7.0,7.0,7.0,5.0,2,,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,6.0,3.0,3.0,3.0,2.0
2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,19,,,,,357.0,330,354,351,348,345,342,339,336,333,5.0,1.0,5.0,1.0,6.0,7.0,7.0,3.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,1,,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0
2859,18,party,fatal,coin,lace,357.0,330,354,351,348,345,342,339,336,333,3.0,2.0,6.0,3.0,5.0,5.0,6.0,5.0,6.0,2.0,6.0,6.0,7.0,6.0,7.0,1,"I was in a position of power through SCA in high school. There was a particular project we did were we had to paint a wall with a design that would be up for the whole school year. I was always in charge of this, created the design, and instructed people on what jobs to perform while painting. I didn't necessarily like having to tell other people what to do or dealing with conflict that occurred during the painting. I wanted everyone to be happy with the design, but of course it was impossible to make this happen.",2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,3.0
2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,18,,,,,357.0,330,354,351,348,345,342,339,336,333,7.0,2.0,7.0,2.0,6.0,5.0,6.0,2.0,6.0,5.0,7.0,6.0,8.0,7.0,7.0,1,,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,3.0
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,18,,,,,357.0,330,354,351,348,345,342,339,336,333,5.0,2.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,2.0,6.0,6.0,7.0,5.0,8.0,2,"My senior year of high school, I was president of the Student Council. I felt very honored to be given this position. My peers and I were able to make positive changes in my school while working with the faculty and staff. Knowing that I was a big part of this made me feel very good inside and proud.",2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,6.0,3.0,4.0,3.0,2.0
2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,18,party,fatal,,,357.0,330,354,351,348,345,342,339,336,333,5.0,5.0,6.0,5.0,6.0,2.0,4.0,5.0,4.0,5.0,9.0,2.0,4.0,6.0,6.0,1,"Someone on my hall was locked out of the dorm so she called me to let her in and told me no one else was picking up their phone so I went downstairs and stood inside the door and I could've just gone back upstairs and not let her in. Obviously I let her in but it was nice to be needed for something, to control something.",3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0
2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,19,party,,,,357.0,230,354,351,248,245,242,239,236,233,5.0,6.0,7.0,2.0,6.0,7.0,2.0,3.0,6.0,3.0,7.0,4.0,7.0,7.0,6.0,2,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0
2869,19,party,,,,359.0,350,358,357,356,355,354,353,352,351,6.0,3.0,6.0,2.0,6.0,1.0,6.0,1.0,7.0,5.0,7.0,5.0,6.0,6.0,7.0,2,,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,6.0,2.0,5.0,4.0,2.0
2870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,18,party,fatal,,,357.0,330,354,351,348,345,342,339,336,333,5.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,6.0,2.0,8.0,7.0,5.0,8.0,5.0,2,"I was the shotcaller of a league of legends team. i felt as if i had much more responsibility. it was harder to manage my own self because i was focused on everyone else too, and the bigger picture.",2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,7.0,3.0,4.0,3.0,3.0
2872,21,party,,,,357.0,330,354,351,348,345,342,339,336,333,7.0,5.0,7.0,1.0,3.0,2.0,3.0,1.0,7.0,4.0,6.0,1.0,6.0,4.0,3.0,1,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,7.0,4.0,3.0,3.0,2.0
2873,19,party,,,,357.0,330,354,351,348,345,342,339,336,333,3.0,5.0,2.0,5.0,7.0,4.0,6.0,7.0,2.0,2.0,8.0,6.0,7.0,8.0,8.0,2,"While lifeguarding this summer, I was constantly in a position of power over everyone in and around the pool since I controlled who was allowed in and out of the pool as well as what people were allowed to do while in the pool. It was incredibly boring, the only power I ever actually exercised was telling kids not to run, and I grew annoyed with the kids by the end of the summer.",2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,2.0
2874,17,,,,,357.0,330,354,351,348,345,342,339,336,333,7.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,8.0,1.0,6.0,7.0,4.0,2,I remember when I had extra tickets for my graduation ceremony and my friends needed some for their family. I immediately noticed the power I had over them I decided to enjoy this situation for as long as I could. I made them get me food and fight with other over these tickets. Eventually it came down to a bid of how much I would sell the tickets for and I made quite a profit at the end of the day. I was just having a blast being place in that position and didn't feel any type of guilt.,3.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,7.0,2.0,4.0,4.0,3.0
2875,19,,,,,357.0,330,354,351,348,345,342,339,336,333,3.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,9.0,6.0,6.0,1.0,6.0,1,Maybe giving other people interviews is that of a particular incident. I was also really nervous to think that what questions should I ask and I was the representative for us.,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0
2876,21,party,,,,357.0,330,354,351,348,345,342,339,336,333,6.0,6.0,5.0,6.0,5.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,2,I was planning my birthday party at my apartment and I was able to dictate things to my roommates. It was somewhat stressful trying to convince them to do things that I wanted as opposed to what they preferred.,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,4.0
2877,19,party,,,,357.0,330,354,351,348,345,342,339,336,333,5.0,2.0,6.0,2.0,6.0,6.0,6.0,2.0,7.0,3.0,6.0,4.0,5.0,6.0,6.0,1,,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0
2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,19,party,fatal,,,357.0,330,354,351,348,345,342,339,336,333,6.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,7.0,5.0,6.0,6.0,7.0,2,"I won a bet the other day on the golf course. As payment for losing, my friend had to buy my dinner. I felt like I was in power when he paid for my meal.",2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0
2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,22,,,,,357.0,330,354,351,348,345,342,339,336,333,3.0,3.0,6.0,6.0,4.0,5.0,6.0,5.0,4.0,3.0,7.0,4.0,6.0,6.0,5.0,1,,2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0
2884,20,party,,,,357.0,330,354,351,348,345,342,339,336,333,6.0,1.0,4.0,2.0,5.0,4.0,7.0,5.0,7.0,5.0,8.0,9.0,7.0,7.0,8.0,2,"I have been in a position of power regarding housing for next year. I am currently debating two different housing situations where both parties would be benefit with one more person in the house. As both parties' housing situations depend on my decision, I feel the need to evaluate both situations in a fair manner that benefits all parties involved, including myself. It is a tough decision because of the huge commitment and puts a huge amount of stress on everyday life until i come to a decision.",2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0
2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,18,party,,,,357.0,330,354,351,348,345,342,339,336,333,3.0,2.0,7.0,5.0,6.0,5.0,7.0,2.0,6.0,5.0,7.0,5.0,5.0,7.0,7.0,1,"I was in  a position of power when I babysat for my friend's little sister. I had to make sure that she behaved well and ate the proper foods before she could watch cartoons. While I was watching her, I felt responsible for her safety and well being.",2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0
2887,18,party,fatal,cineo,olace,357.0,330,354,351,348,345,342,339,336,333,4.0,4.0,6.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,5.0,7.0,5.0,5.0,1.0,1,,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0
2888,20,,,,,357.0,330,354,351,348,345,342,339,336,333,5.0,2.0,6.0,1.0,7.0,5.0,6.0,2.0,7.0,6.0,7.0,4.0,6.0,3.0,7.0,2,"I was in a football game where I had to block the defense from tackling our offensive player with the ball. It was a difficult struggle because he was very strong and was trying very hard to get past me, but I also tried my hardest and was able to overpower him and push him away from the ball carrier.",2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0
2889,18,PARTY,FATAL,,,357.0,330,354,351,348,345,342,339,336,333,2.0,5.0,5.0,5.0,6.0,6.0,3.0,5.0,1.0,5.0,8.0,6.0,3.0,5.0,5.0,1,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0
2890,17,,,,,357.0,330,354,351,348,345,342,339,336,333,6.0,2.0,6.0,2.0,7.0,3.0,6.0,3.0,6.0,2.0,9.0,5.0,5.0,3.0,4.0,2,,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0
2891,19,party,a flat,,,357.0,330,354,351,348,345,342,339,336,333,7.0,5.0,6.0,4.0,7.0,2.0,4.0,1.0,3.0,1.0,8.0,5.0,4.0,2.0,2.0,1,,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0
2892,18,party,,,,357.0,331,354,351,349,346,343,340,337,334,7.0,5.0,5.0,6.0,6.0,1.0,6.0,5.0,2.0,3.0,7.0,4.0,5.0,6.0,6.0,1,"I was a nanny for 5 kids over the summer.  Oftentimes there were disagreements on food, activities, or just something as simple as the rules of the game.  I think for me it's hard not to give the child who is your favorite (the most well-behaved) what he wants instead of the children who don't behave as well.  Or honestly sometimes I just ruled in favor of the activity or movie or restaurant I would rather eat at.  In these times I would get very frustrated and annoyed, but I tried my best not to let the children see.  However, eventually the kids started to pick up on the fact that the more polite and well-behaved child usually got his way, so all of the kids started to act better.",2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,6.0,4.0,3.0,3.0,4.0
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,19,party,,,,357.0,330,354,351,348,345,342,339,336,333,2.0,6.0,7.0,4.0,7.0,7.0,5.0,4.0,6.0,1.0,9.0,5.0,,6.0,,2,,3.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,7.0,,5.0,4.0,1.0
2895,22,party,fatal,,,357.0,330,354,351,348,345,342,339,336,333,4.0,3.0,7.0,3.0,6.0,3.0,6.0,4.0,7.0,3.0,4.0,4.0,4.0,5.0,4.0,1,"When I was younger, I babysat a lot and I would always make sure the children did their chores before they got dessert after dinner. They would have to pick up their toys and get ready for bed before I would allow them to have their treat. I feel like this reflected the real world in a way that was appropriate for the children, because we cannot go to the grocery store before getting our paychecks that we work for. I hope that it helped avoid a possible sense of entitlement that could have occurred in their future.",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0
2896,19,,,,,357.0,330,354,351,348,345,342,339,336,333,1.0,5.0,3.0,7.0,2.0,5.0,6.0,6.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,1,"Last semester I worked in a group project for my UNIV 112 class. We had to complete a pretty big chunk of work in a short amount of time and weeks had passed and I still hadn't heard anything from any of my group members. I decided that I would have to take the initiative and text all of them telling them the times I was free and what worked for them and by the end of that I had sort of become the leader of the group. Everyone would text me asking me to look over their work to make sure it was good enough, and whenever there was a question about the game plan they would refer to me. At first I was kind of frustrated because why should I have to take all the responsibility, when they were just as capable? But as time progressed and I watched us work as a group under my supervision, we were able to finish a decent project and turn it in on time. We were given an A and I felt elated because to some degree I knew we wouldn't have gotten as good of a grade if I hadn't made the decision to take control of the situation.",3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,4.0,5.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0
2897,18,,,,,357.0,340,354,351,358,355,352,349,346,343,7.0,2.0,6.0,2.0,6.0,1.0,6.0,2.0,6.0,3.0,5.0,7.0,7.0,7.0,7.0,1,,2.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,7.0,3.0,4.0,3.0,2.0
2898,19,party,flata,onice,acloe,357.0,331,354,351,349,346,343,340,337,334,5.0,2.0,3.0,4.0,5.0,2.0,3.0,6.0,3.0,3.0,7.0,5.0,6.0,5.0,6.0,2,,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0
2899,19,,,,,357.0,331,354,351,348,345,342,339,336,333,2.0,5.0,3.0,7.0,6.0,2.0,7.0,7.0,1.0,2.0,9.0,9.0,8.0,7.0,7.0,2,,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0
2900,18,party,,,,357.0,330,354,351,348,345,342,339,336,333,3.0,4.0,6.0,5.0,7.0,7.0,7.0,5.0,3.0,1.0,6.0,5.0,6.0,7.0,5.0,1,"A particular incident in which I were in a position of power was when I had the opportunity to be a flight leader of my high school's AFJROTC drill team practice. I had felt nervous and yet empowered to have all the cadets listen to my commands. I made a few errors at times, giving the wrong commands, but it was encouraging to see that they were still listening to me/ also providing me more experience and knowledge.",2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0
2901,18,,,,,357.0,330,354,351,348,345,342,339,336,333,6.0,5.0,7.0,5.0,7.0,7.0,7.0,5.0,6.0,2.0,7.0,8.0,7.0,7.0,7.0,1,"At the Sunday Children's Ministry at my church, I was a teenage volunteer who worked with Kindergarten through 4th grade children in leading them in fun worship songs with dance movements, learning memory verses, assisting the children's pastor in teaching the Bible lesson, and also asking Trivia questions about the lesson/story learned from the previous Sunday. As an incentive to pay attention to the lessons and participate in answering questions, I would reward correct answers to the Trivia questions with a single piece of candy the children could select from a variety in a box. My thoughts at each session were ""I really hope the kids were paying attention last week, so we don't take more than 10-15 minutes to answer seven questions..."". I was hopeful in wishing the kids to actually learn useful, important life lessons as well as enjoying the reward of candy and having fun, but at the same time, I was also used to them having no idea and simply guessing, giving general answers like, ""Jesus!"" or ""God"". I felt horrible when they gave the wrong answers, because I would have to reply, ""Nope, sorry, that's not quite it"", ""Want to try again?"" with no results. Despite feeling a little guilty when the kids were disappointed in getting the answer wrong (potential for embarrassment there, I suppose) and especially for not receiving candy, I understood that I was the teen leader and was a role model, and couldn't act ""flaky"" or ""wishy-washy"" with the kids and just give them the candy whenever they gave a off-the-mark answer. If they were rewarded every time they knowingly gave incorrect or incredibly vague answers, they would not benefit at all from the activity, and wouldn't come away from church having learned important lessons. I felt the position of power to be a slightly undesirable yet necessary role.",3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,1.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,6.0,2.0,5.0,3.0,2.0
2902,21,,,,,357.0,330,354,351,348,345,342,339,336,333,6.0,4.0,7.0,4.0,6.0,1.0,6.0,1.0,6.0,1.0,8.0,8.0,8.0,7.0,7.0,2,,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0
2903,21,,,,,357.0,321,354,351,328,325,322,329,327,324,5.0,5.0,6.0,2.0,6.0,5.0,3.0,2.0,6.0,3.0,7.0,6.0,7.0,5.0,6.0,2,"I didn't particular care to be in control. In fact, I didn't like it all. I was in charge of running a certain party. People who I know and respect came to me asking questions, and inquiring how they should do something. In my eyes it demeaned them and I couldn't stand that.",3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,6.0,4.0,4.0,3.0,2.0
2904,19,party,,,,357.0,330,354,351,348,345,342,339,336,333,6.0,5.0,4.0,5.0,7.0,4.0,7.0,3.0,3.0,4.0,7.0,5.0,5.0,3.0,4.0,1,,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,4.0,3.0,5.0,3.0,2.0,2.0
